conf,id,Ead,xV,xN,xH,Z,rmsd,rmaxsd,dminN,dminH,M,chi,q,mu,Eg,CNN,dCNN,CNS,dCNS,aminS,amaxS,aminN,amaxN,adispN,adispH,lmin,lmax
1N_2H_14x0_pyrrolic_SW_B,89,0.8414229727501347,0.0,0.4464285714285714,0.8928571428571428,6,0.3879499841663833,0.7130534350000008,6.663238253008864,9.61112790422679,1,0.0,0.001,-0.0,0.489254,3.0,0.0,3.0,1.0,2.0722052553883543,2.102263176225095,1.8138746494831353,2.431246966379382,1.1824653537960097,1.1497807146303582,1.4264685158947832,1.4310079141439405
1N_2H_14x0_pyrrolic_SW_B,90,0.9341696615313484,0.0,0.4464285714285714,0.8928571428571428,6,0.21395322828424335,0.414258105800001,7.686304430764999,10.290109311982373,1,0.0,0.001,0.0,0.489254,3.0,0.0,3.0,1.0,2.08430771384929,2.0972726799266077,1.8138746494831353,2.431246966379382,0.6638236085354877,0.76438911555125,1.4264366020790502,1.4306237298074498
1N_2H_14x0_pyrrolic_SW_B,91,0.9018811246618444,0.0,0.4464285714285714,0.8928571428571428,6,0.21806192230526983,0.4241767013000004,6.656323698097216,9.378779972181599,1,0.0,-0.001,0.0,0.489254,3.0,0.0,3.0,1.0,2.07165113689134,2.1013534401273937,1.8138746494831353,2.431246966379382,0.8013736060412076,0.8770094331854424,1.4249990240463664,1.4324737449768854
1N_2H_14x0_pyrrolic_SW_B,92,0.8405385050417393,0.0,0.4464285714285714,0.8928571428571428,6,0.028173265145258926,0.37311352009999954,5.238506692948199,7.839246412496447,1,0.0,0.002,0.0,0.489254,3.0,0.0,3.0,1.0,2.0866053171012005,2.0936775910316703,1.8138746494831353,2.431246966379382,0.7453557714283467,0.8572109313682373,1.4249108099524959,1.4296657022758124
1N_2H_14x0_pyrrolic_SW_B,93,0.9167553988778965,0.0,0.4464285714285714,0.8928571428571428,6,0.026726475510846368,0.3551709209,4.349444318254933,7.0673400197010645,1,0.0,0.0,0.0,0.489254,3.0,0.0,3.0,1.0,2.071405434448551,2.1080462982305614,1.8138746494831353,2.431246966379382,0.9798493362281708,1.0206108374020029,1.4206070622022562,1.434545202615873
1N_2H_14x0_pyrrolic_SW_B,94,0.8267223570023399,0.0,0.4464285714285714,0.8928571428571428,6,0.026708323642784918,0.3355400335499996,6.358757157449032,8.484388220015012,1,0.0,0.0,0.0,0.489254,3.0,0.0,3.0,1.0,2.0578671411316494,2.1075485223436825,1.8138746494831353,2.431246966379382,0.366074896010454,0.5694036509625309,1.4324800069260557,1.44235153726847
1N_2H_14x0_pyrrolic_SW_B,95,0.7746946448281863,0.0,0.4464285714285714,0.8928571428571428,6,0.027236292112385492,0.34345168334999787,5.0447958615483115,7.326768268196127,1,0.0,-0.003,0.0,0.489254,3.0,0.0,3.0,1.0,2.0737280547951364,2.1189625608740106,1.8138746494831353,2.431246966379382,0.47053850549324183,0.6777552658854822,1.4296657022758124,1.446166981746354
1N_2H_14x0_pyrrolic_SW_B,96,0.8620286186202516,0.0,0.4464285714285714,0.8928571428571428,6,0.024221883636203385,0.37572885294999914,3.8722447130632998,5.912760909969381,1,0.0,0.004,0.0,0.489254,3.0,0.0,3.0,1.0,2.041796204317636,2.114250937975887,1.8138746494831353,2.431246966379382,0.2764519542338462,0.5995381407980173,1.4259907572927542,1.4557904908948378
1N_2H_14x0_pyrrolic_SW_B,97,0.8086561662495391,0.0,0.4464285714285714,0.8928571428571428,6,0.024690307134526877,0.3735945154999998,2.510901930191144,4.7943375708631475,1,0.0,-0.018,0.0,0.489254,3.0,0.0,3.0,1.0,2.0270624431081283,2.1330375330956852,1.8138746494831353,2.431246966379382,0.4421685287833222,0.7745003493840109,1.438574014578238,1.4602353697686274
1N_2H_14x0_pyrrolic_SW_B,98,0.6632652626092229,0.0,0.4464285714285714,0.8928571428571428,6,0.02502896814507262,0.40190262204999794,5.9103174676492145,7.350031288204141,1,0.0,0.0,0.0,0.489254,3.0,0.0,3.0,1.0,2.0227839250127815,2.1173234864633907,1.8138746494831353,2.431246966379382,0.03488119085306002,0.28966113387192094,1.4315876022353884,1.4646098376898022
1N_2H_14x0_pyrrolic_SW_B,99,0.7772429636958421,0.0,0.4464285714285714,0.8928571428571428,6,0.02393029822368171,0.4026726723499996,4.446868046376934,5.953043678743188,1,0.0,-0.0,0.0,0.489254,3.0,0.0,3.0,1.0,2.024846138446324,2.1357091874336693,1.8138746494831353,2.431246966379382,0.047738911962315604,0.3598925391475169,1.4259907572927542,1.4646098376898022
1N_2H_14x0_pyrrolic_SW_B,100,0.6306862690780144,0.0,0.4464285714285714,0.8928571428571428,6,0.030329104266928822,0.38670857064999975,3.9406313092177774,4.887939359503353,1,0.0,0.003,0.0,0.489254,3.0,0.0,3.0,1.0,1.9842913457480504,2.1406905172078843,1.8138746494831353,2.431246966379382,0.36927315991180404,0.19928181380179927,1.4395558183561659,1.4859785718316634
1N_2H_14x0_pyrrolic_SW_B,101,1.885701074795551,0.0,0.4464285714285714,0.8928571428571428,7,0.018736737579950747,0.2956735767499996,0.0,2.5110716973897955,1,0.0,-0.238,-0.0,0.489254,3.0,1.0,3.0,1.0,1.8138746494831353,2.431246966379382,1.8138746494831353,2.431246966379382,nan,1.1010899859049916,1.4018788557217958,1.48750190888467
1N_2H_14x0_pyrrolic_SW_B,102,-0.09682252220609143,0.0,0.4464285714285714,0.8928571428571428,6,0.030282050508905527,0.4947989491499998,1.4440163499206484,1.3945308781517465,1,0.0,0.139,-0.0,0.489254,3.0,0.33333333333333304,3.333333333333333,1.0,1.9442943494779832,2.1860675157944005,1.8138746494831353,2.431246966379382,2.5390032258119706,1.5915691574463797,1.4342509208938483,1.4739156507405162
2N_2H_14x0_graphitic,0,0.6168199004188004,0.0,0.8928571428571428,0.8928571428571428,6,0.0829141290033235,0.382314440700001,6.225722197870276,7.991796316403215,2,0.0,-0.003,0.011,0.159275,3.0,0.0,3.0,1.0,2.061576737383882,2.1000132623476575,2.069609971246915,2.1076304169061353,2.742041677056754,2.9732858222529592,1.4291916418962787,1.432074343335262
2N_2H_14x0_graphitic,1,0.4676694551873128,0.0,0.8928571428571428,0.8928571428571428,6,0.027474658170172896,0.43769152625000185,2.462166145430682,5.005715285278083,2,0.0,-0.02,0.005,0.159275,3.0,0.0,3.0,1.0,2.0640724380173974,2.1015156169132516,2.069609971246915,2.1076304169061353,2.6255176966832736,2.6036889315492115,1.4225821419261004,1.4306125306233732
2N_2H_14x0_graphitic,2,0.674728774442,0.0,0.8928571428571428,0.8928571428571428,6,0.030025959067694827,0.42890897950000095,3.770999862142227,6.282792048586366,2,0.0,-0.0,0.001,0.159275,3.0,0.0,3.0,1.0,2.056011356474343,2.1061177616831874,2.069609971246915,2.1076304169061353,2.814832474763746,2.7193426672932883,1.4291881001748725,1.4345302479343796
2N_2H_14x0_graphitic,3,0.5941335234796903,0.0,0.8928571428571428,0.8928571428571428,6,0.04335215189623522,0.4661773153500004,4.295670479283224,7.523694025023641,2,0.0,-0.006,0.009,0.159275,3.0,0.0,3.0,1.0,2.052675188306013,2.1032472094048673,2.069609971246915,2.1076304169061353,3.1202935599015427,2.610840473230814,1.425849630213236,1.4323807022368071
2N_2H_14x0_graphitic,4,0.6403152902729049,0.0,0.8928571428571428,0.8928571428571428,6,0.03665934240410423,0.4082708968499995,5.728040369005118,8.784871147647124,2,0.0,-0.002,0.004,0.159275,3.0,0.0,3.0,1.0,2.0632840343454952,2.0984033898629333,2.069609971246915,2.1076304169061353,3.1248042927674646,2.693580529008954,1.4292558613816413,1.4323807022368071
2N_2H_14x0_graphitic,5,0.5421104278671783,0.0,0.8928571428571428,0.8928571428571428,6,0.033016625831422675,0.3922356141500005,2.4659178735664073,6.700278238877932,2,0.0,-0.015,0.002,0.159275,3.0,0.0,3.0,1.0,2.0767503610444025,2.100514783802215,2.069609971246915,2.1076304169061353,2.6180483330300413,2.2864123836002554,1.4245249486355387,1.436732642980151
2N_2H_14x0_graphitic,6,0.6440244646087716,0.0,0.8928571428571428,0.8928571428571428,6,0.028719247614055476,0.3793314933499996,3.7788193391131237,7.707078006642293,2,0.0,0.0,0.001,0.159275,3.0,0.0,3.0,1.0,2.064575771412986,2.1027444434360367,2.069609971246915,2.1076304169061353,2.808765230535736,2.4293479579517188,1.425849630213236,1.436732642980151
2N_2H_14x0_graphitic,7,0.6711197730894356,0.0,0.8928571428571428,0.8928571428571428,6,0.03049999723536528,0.3659238845500008,4.952453092138512,9.142342457568695,2,0.0,-0.0,-0.001,0.159275,3.0,0.0,3.0,1.0,2.0750961944206336,2.097499156457802,2.069609971246915,2.1076304169061353,2.622967423044723,2.386931315509048,1.4273681363374717,1.4340491776293047
2N_2H_14x0_graphitic,8,0.656014742822121,0.0,0.8928571428571428,0.8928571428571428,6,0.03579357787770384,0.35357453905000025,6.236016819679105,10.206448682663487,2,0.0,-0.001,0.005,0.159275,3.0,0.0,3.0,1.0,2.0688681634458224,2.0991267969279077,2.069609971246915,2.1076304169061353,2.737179585318325,2.485552129500048,1.4295940041571116,1.4332554995353282
2N_2H_14x0_graphitic,9,0.6817543575093552,0.0,0.8928571428571428,0.8928571428571428,6,0.24436245416109922,0.4818155036500009,4.294725502840825,8.928794484045557,2,0.0,-0.005,0.004,0.159275,3.0,0.0,3.0,1.0,2.0681598680692668,2.0998209274970305,2.069609971246915,2.1076304169061353,2.10521331304095,2.116006294881294,1.4188427961307586,1.430956768918831
2N_2H_14x0_graphitic,10,0.5214947137073221,0.0,0.8928571428571428,0.8928571428571428,6,0.24561536736412856,0.47889637485000236,5.159843881143493,9.700719600826064,2,0.0,-0.001,0.015,0.159275,3.0,0.0,3.0,1.0,2.0790357122524314,2.093983636427355,2.069609971246915,2.1076304169061353,2.3490438790808845,2.250133234267092,1.4271234452283534,1.4308463024879035
2N_2H_14x0_graphitic,11,0.7054152769788565,0.0,0.8928571428571428,0.8928571428571428,6,0.39788941343662937,0.7346673242000028,6.565477080819672,11.225087288863032,2,0.0,-0.001,-0.001,0.159275,3.0,0.0,3.0,1.0,2.072531158982734,2.0958726780292793,2.069609971246915,2.1076304169061353,2.3033857931768527,2.2451562408884476,1.4271234452283534,1.4311846052881676
2N_2H_14x0_graphitic,12,0.7205678417141687,0.0,0.8928571428571428,0.8928571428571428,6,0.3984453947230783,0.7346384728000013,7.5763432113522695,12.101036236121258,2,0.0,0.001,0.0,0.159275,3.0,0.0,3.0,1.0,2.0742402833950755,2.0962441604173523,2.069609971246915,2.1076304169061353,2.446469088053415,2.3442343044153033,1.4283515832002012,1.4295271009088453
2N_2H_14x0_graphitic,13,0.7021978253873447,0.0,0.8928571428571428,0.8928571428571428,6,0.4051924218234451,0.7481440964500017,10.378631036149189,9.158865419958408,2,0.0,-0.0,0.0,0.159275,3.333333333333333,0.0,3.0,1.0,2.0724456995655625,2.0961908815254513,2.0456865215817945,2.12411844777469,2.3766878869598123,2.384764176492051,1.428164043203222,1.4311129044919595
2N_2H_14x0_graphitic,14,0.5378660241483886,0.0,0.8928571428571428,0.8928571428571428,6,0.4019556982256196,0.7361712425000002,11.400446081876538,10.219185071249202,2,0.0,-0.003,0.019,0.159275,3.333333333333333,0.0,3.0,1.0,2.070957384737509,2.0969916085504505,2.0456865215817945,2.12411844777469,2.466874705902604,2.4833910840231566,1.426566486278446,1.4311129044919595
2N_2H_14x0_graphitic,15,0.7387949474820515,0.0,0.8928571428571428,0.8928571428571428,6,0.26004310336172426,0.5048215849499993,8.000019377239237,6.741281611126185,2,0.0,0.001,-0.003,0.159275,3.333333333333333,0.0,3.0,1.0,2.0734547176956273,2.0961320527666643,2.0456865215817945,2.12411844777469,2.278753434118921,2.2850045338547664,1.4272958002451235,1.4307766575011092
2N_2H_14x0_graphitic,16,0.6175875387566923,0.0,0.8928571428571428,0.8928571428571428,6,0.2568061892509402,0.49565544920000004,8.966700867540474,7.735860357957488,2,0.0,0.001,0.005,0.159275,3.333333333333333,0.0,3.0,1.0,2.0698682552368983,2.0972066399994223,2.0456865215817945,2.12411844777469,2.4037345866260416,2.4275386541020354,1.428164043203222,1.431433813295039
2N_2H_14x0_graphitic,17,0.7912938158635505,0.0,0.8928571428571428,0.8928571428571428,6,0.0381972523099303,0.3420362337500009,8.579517497319555,7.538075430812424,2,0.0,-0.0,-0.002,0.159275,3.0,0.0,3.0,1.0,2.069276057945951,2.0980131119281245,2.069609971246915,2.1076304169061353,2.1376652668642304,2.6104803582620257,1.424602160885756,1.4315802359153136
2N_2H_14x0_graphitic,18,0.5912614725834453,0.0,0.8928571428571428,0.8928571428571428,6,0.05302112646295441,0.3478434159500008,9.377199134374491,8.795698520613058,2,0.0,-0.001,0.01,0.159275,3.0,0.0,3.0,1.0,2.0714145040247547,2.09766699612374,2.069609971246915,2.1076304169061353,2.2745363653235935,2.6935042351792653,1.4284620211993933,1.4315802359153136
2N_2H_14x0_graphitic,19,0.684809589221724,0.0,0.8928571428571428,0.8928571428571428,6,0.02912743685425544,0.3639097745000015,6.247117568245828,5.034890092760168,2,0.0,-0.001,-0.001,0.159275,3.333333333333333,0.0,3.0,1.0,2.0672364123443936,2.1001638670764966,2.0456865215817945,2.12411844777469,2.513680345102975,2.602662632990701,1.4260034514070448,1.431770048085817
2N_2H_14x0_graphitic,20,0.45039691209707694,0.0,0.8928571428571428,0.8928571428571428,6,0.02698840140155643,0.35507313465000045,7.133250764259307,6.305196943047675,2,0.0,-0.002,0.022,0.159275,3.0,0.0,3.0,1.0,2.06829276271351,2.0978012398469064,2.069609971246915,2.1076304169061353,2.126597495831805,2.71973840676761,1.424602160885756,1.431770048085817
2N_2H_14x0_graphitic,21,0.6998966300676756,0.0,0.8928571428571428,0.8928571428571428,6,0.031860954969749965,0.41229578930000077,6.535542386169909,6.596576715297822,2,0.0,0.0,-0.003,0.159275,3.0,0.0,3.0,1.0,2.066562792729656,2.0987863249620937,2.069609971246915,2.1076304169061353,2.3107922600115303,2.9367105884974536,1.4267164690840788,1.4308962136877506
2N_2H_14x0_graphitic,22,0.6543679683494494,0.0,0.8928571428571428,0.8928571428571428,6,0.04186342923093372,0.4095192216000001,7.550390838997715,8.00002645699019,2,0.0,0.001,0.002,0.159275,3.0,0.0,3.0,1.0,2.0696248455287662,2.0954070572601693,2.069609971246915,2.1076304169061353,2.4535009674590955,2.9733160696105974,1.4269252236872545,1.4305528816554975
2N_2H_14x0_graphitic,23,0.8163958772089716,0.0,0.8928571428571428,0.8928571428571428,6,0.04526615560245137,0.4512130500500007,4.270614206705305,4.323010863328805,2,0.0,0.001,-0.004,0.159275,3.0,0.0,3.0,1.0,2.0539481753380824,2.1045924724893075,2.069609971246915,2.1076304169061353,2.1117551910181516,3.0491159624501316,1.418552841681077,1.4291163799972455
2N_2H_14x0_graphitic,24,0.42747798845225743,0.0,0.8928571428571428,0.8928571428571428,6,0.04958089514866099,0.4839285130000013,5.139853115366824,5.7520752605813605,2,0.0,-0.001,0.019,0.159275,3.0,0.0,3.0,1.0,2.0746925102139615,2.093806665404549,2.069609971246915,2.1076304169061353,2.3558363991412232,3.0727072392586305,1.426448569069626,1.4291163799972455
2N_2H_14x0_graphitic,25,0.6616838538328227,0.0,0.8928571428571428,0.8928571428571428,6,0.08526395581040735,0.40313995279999926,4.943243859013874,6.584651288588815,2,0.0,-0.0,-0.003,0.159275,3.0,0.0,3.0,1.0,2.0664231730602522,2.1009480302081274,2.069609971246915,2.1076304169061353,2.628992528715736,2.9371180542737028,1.426448569069626,1.4345302479343796
2N_2H_14x0_graphitic,26,0.24047166165149095,0.0,0.8928571428571428,0.8928571428571428,6,0.0798508947281281,0.4178931188999986,2.8485457094768676,3.8132167321163832,2,0.0,-0.003,0.037,0.159275,3.0,0.0,3.0,1.0,2.073830819476776,2.0977927485029717,2.069609971246915,2.1076304169061353,2.1051154812803037,2.7895315804784118,1.418552841681077,1.4297047359666584
2N_2H_14x0_graphitic,27,0.2719053099875618,0.0,0.8928571428571428,0.8928571428571428,6,0.02237947962318982,0.4385239426000007,1.4014059261092338,2.5131384988850645,2,0.0,0.131,0.014,0.159275,3.333333333333333,0.33333333333333304,3.0,1.0,2.0488592294016965,2.121170790323842,2.0456865215817945,2.12411844777469,2.119131858873691,1.583946086385545,1.402101705036978,1.4233942040754253
2N_2H_14x0_graphitic,28,0.10805450542858547,0.0,0.8928571428571428,0.8928571428571428,6,0.01786097195261682,0.38645224755000207,1.4308313787609197,2.9087654048495435,2,0.0,0.08,0.014,0.159275,3.0,0.33333333333333304,3.0,1.0,2.0492815638174897,2.105088879371403,2.069609971246915,2.1076304169061353,1.0409553469801864,2.0861980017871433,1.4072675061887576,1.4380323274146287
2N_2H_14x0_graphitic,29,0.0888395339596037,0.0,0.8928571428571428,0.8928571428571428,6,0.02056163178119021,0.4002891811499998,1.4163710629522235,5.245431158951066,2,0.0,0.132,0.024,0.159275,3.0,0.33333333333333304,3.0,1.0,2.0614950455504695,2.101479701294469,2.069609971246915,2.1076304169061353,3.112851520949982,2.3300395583129085,1.41694349681935,1.4245249486355387
2N_2H_14x0_graphitic,30,0.5857559586128126,0.0,0.8928571428571428,0.8928571428571428,6,0.03466423093978409,0.41947620085000015,2.4475795147888837,5.1118418651485245,2,0.0,-0.015,0.004,0.159275,3.0,0.0,3.0,1.0,2.0585711743727764,2.10934247974183,2.069609971246915,2.1076304169061353,0.5249575662495465,1.5798948792515624,1.4185941082315656,1.4326395101245673
2N_2H_14x0_graphitic,31,0.11586095752518716,0.0,0.8928571428571428,0.8928571428571428,6,0.03529600255186228,0.43036823835000115,1.410370047046791,5.306280428463912,2,0.0,0.137,0.008,0.159275,3.0,0.33333333333333304,3.0,1.0,2.08555320863055,2.0966189448673385,2.069609971246915,2.1076304169061353,1.051773448695772,1.8604299435384857,1.4075579673824299,1.4185941082315656
2N_2H_14x0_graphitic,32,0.5812060228417487,0.0,0.8928571428571428,0.8928571428571428,6,0.03295985333577737,0.42185853025000064,2.464625322388565,6.799382232183347,2,0.0,-0.013,0.002,0.159275,3.0,0.0,3.0,1.0,2.0685503077914698,2.1040748477835423,2.069609971246915,2.1076304169061353,1.5766270486076446,1.9165466968984797,1.4185940852074022,1.428906270799515
2N_2H_14x0_graphitic,33,0.2902448190852623,0.0,0.8928571428571428,0.8928571428571428,6,0.02807353648103934,0.37911767690000087,2.8640631076036898,7.400383688423288,2,0.0,0.001,0.025,0.159275,3.0,0.0,3.0,1.0,2.0742548337003597,2.1015079800091656,2.069609971246915,2.1076304169061353,2.1012371917688726,2.106930086034822,1.4188427961307586,1.4264899849555075
2N_2H_14x0_graphitic,34,0.6150010467173522,0.0,0.8928571428571428,0.8928571428571428,6,0.24267046073230314,0.47964322080000077,4.291713134509704,7.825666668452773,2,0.0,-0.004,0.009,0.159275,3.0,0.0,3.0,1.0,2.0753526589975686,2.1008601493789687,2.069609971246915,2.1076304169061353,1.0424459833028052,1.575169162945946,1.4222388409305995,1.4284714042026054
2N_2H_14x0_graphitic,35,0.5979680688889781,0.0,0.8928571428571428,0.8928571428571428,6,0.23744331773294652,0.47257455129999837,3.784309971930925,7.947300049941555,2,0.0,0.0,0.002,0.159275,3.0,0.0,3.0,1.0,2.065003566075973,2.1032642039805864,2.069609971246915,2.1076304169061353,1.3793218023914042,1.772694152115144,1.424463631546006,1.428906270799515
2N_2H_14x0_graphitic,36,0.643128722382145,0.0,0.8928571428571428,0.8928571428571428,6,0.3993262302208755,0.7425845070000001,4.976701504059577,9.449040942763723,2,0.0,-0.0,-0.002,0.159275,3.0,0.0,3.0,1.0,2.0667710340569756,2.0987557194377904,2.069609971246915,2.1076304169061353,1.5735479080399823,1.833176151182407,1.4263631265409318,1.4295156647722262
2N_2H_14x0_graphitic,37,0.5125929269011715,0.0,0.8928571428571428,0.8928571428571428,6,0.3877334356764788,0.7187307450000002,5.17710310474234,9.871064503906162,2,0.0,0.003,0.004,0.159275,3.0,0.0,3.0,1.0,2.0713275586927278,2.0963142403388826,2.069609971246915,2.1076304169061353,1.8625545854437136,1.9894150386861316,1.4257565303023958,1.430956768918831
2N_2H_14x0_graphitic,38,0.7149569364671745,0.0,0.8928571428571428,0.8928571428571428,6,0.40055662072876,0.7437890504500002,8.041460367070243,6.844251921745574,2,0.0,0.0,-0.0,0.159275,3.333333333333333,0.0,3.0,1.0,2.071488415536604,2.0981011920613066,2.0456865215817945,2.12411844777469,1.9661610927963045,1.91234022761336,1.4264202038027307,1.430973672197627
2N_2H_14x0_graphitic,39,0.5010771459817178,0.0,0.8928571428571428,0.8928571428571428,6,0.39847093360807345,0.7313997079500005,8.659646935526284,7.426216881797858,2,0.0,-0.006,0.017,0.159275,3.333333333333333,0.0,3.0,1.0,2.0735667323544114,2.0960398258552497,2.0456865215817945,2.12411844777469,2.129598640856453,2.103613081431188,1.4244329500003805,1.430973672197627
2N_2H_14x0_graphitic,40,0.7114479173913422,0.0,0.8928571428571428,0.8928571428571428,6,0.2469149764775093,0.48385956684999964,6.266832349507557,5.174035043471551,2,0.0,0.001,-0.002,0.159275,3.333333333333333,0.0,3.0,1.0,2.0697615203234965,2.099709401937197,2.0456865215817945,2.12411844777469,1.6940234640039644,1.576042268567823,1.4253189071352843,1.4284865555795525
2N_2H_14x0_graphitic,41,0.572339296884471,0.0,0.8928571428571428,0.8928571428571428,6,0.24802226816445783,0.4780437852499997,6.587698227456939,5.374340346385138,2,0.0,-0.003,0.005,0.159275,3.333333333333333,0.0,3.0,1.0,2.0779144299680694,2.0935860209928228,2.0456865215817945,2.12411844777469,1.9230686312458554,1.8548448225394694,1.4253189071352843,1.4354094611608743
2N_2H_14x0_graphitic,42,0.9044846528990539,0.0,0.8928571428571428,0.8928571428571428,6,0.040055657238363594,0.35004976895000084,5.720945657582327,4.42750836905617,2,0.0,0.002,-0.003,0.159275,3.333333333333333,0.0,3.0,1.0,2.079285909789386,2.103966015060451,2.0456865215817945,2.12411844777469,2.112482638860906,2.0905511005639887,1.4198101746278984,1.4354094611608743
2N_2H_14x0_graphitic,43,0.5584160620169688,0.0,0.8928571428571428,0.8928571428571428,6,0.03358295627171113,0.33150841280000165,6.570513664392422,5.291004024499126,2,0.0,-0.003,0.006,0.159275,3.333333333333333,0.0,3.0,1.0,2.0689698058460153,2.102678284051377,2.0456865215817945,2.12411844777469,2.3036600275435495,2.3293554748480143,1.4260034514070448,1.4342419707005667
2N_2H_14x0_graphitic,44,0.8875106229770208,0.0,0.8928571428571428,0.8928571428571428,6,0.02815248078920193,0.3539108728000002,3.75772993370938,2.5584984570007476,2,0.0,0.002,0.001,0.159275,3.333333333333333,0.0,3.0,1.0,2.070177502623337,2.118866824946701,2.0456865215817945,2.12411844777469,1.767323231643616,1.5786853451343774,1.4123245054060525,1.4345881168914274
2N_2H_14x0_graphitic,45,0.19964671909925225,0.0,0.8928571428571428,0.8928571428571428,6,0.020816104904248102,0.3227130337999986,4.294985820469087,2.9626826289140737,2,0.0,-0.018,0.017,0.159275,3.333333333333333,0.0,3.0,1.0,2.0723669453665177,2.09898010130296,2.0456865215817945,2.12411844777469,2.105405139567822,2.085208229324003,1.4198101746278984,1.4372871295284044
2N_2H_14x0_graphitic,46,0.6887264038231277,0.0,0.8928571428571428,0.8928571428571428,6,0.034148995142805595,0.3967715536500007,3.788190234402964,2.5254144921360138,2,0.0,0.0,-0.003,0.159275,3.333333333333333,0.0,3.0,1.0,2.0800546420279216,2.091265548685708,2.0456865215817945,2.12411844777469,2.4350130867347257,2.592947237190018,1.4167013355851126,1.4372871295284044
2N_2H_14x0_graphitic,47,0.48967230284150953,0.0,0.8928571428571428,0.8928571428571428,6,0.0324025757528626,0.4132065230000004,4.966484548585679,3.831994931296849,2,0.0,0.002,0.005,0.159275,3.333333333333333,0.0,3.0,1.0,2.0646658738122112,2.1080710944272454,2.0456865215817945,2.12411844777469,2.622505844276732,2.7836484751755486,1.4257442517398249,1.4323893359650874
2N_2H_14x0_graphitic,48,-0.14738563745233538,0.0,0.8928571428571428,0.8928571428571428,6,0.0817381048124182,0.5053481219000018,2.5123576775919867,1.4817337459740554,2,0.0,-0.016,0.011,0.159275,3.333333333333333,0.0,3.333333333333333,1.0,2.060163993648743,2.1125851758979444,2.0456865215817945,2.12411844777469,2.6202089976151433,2.9370077873115887,1.4039240590132378,1.5132525079301116
2N_2H_14x0_graphitic,49,0.6091102271270038,0.0,0.8928571428571428,0.8928571428571428,6,0.08550207559321106,0.41375897579999954,2.4744983786397716,2.508198304031923,2,0.0,-0.014,-0.002,0.159275,3.0,0.0,3.0,1.0,2.06725774265243,2.0994703034398756,2.069609971246915,2.1076304169061353,1.5774430368054604,2.6008530501973004,1.4039240590132378,1.4380323274146287
2N_2H_14x0_graphitic,50,1.4398495728619414,0.0,0.8928571428571428,0.8928571428571428,7,0.03208691594010376,0.35838054035000155,0.0,1.455958528441347,2,0.0,-0.254,0.02,0.159275,3.333333333333333,1.0,3.333333333333333,1.0,2.0456865215817945,2.12411844777469,2.0456865215817945,2.12411844777469,nan,1.090977815740796,1.402101705036978,1.5110079600083308
2N_2H_14x0_graphitic,51,0.6543667138178659,0.0,0.8928571428571428,0.8928571428571428,6,0.03102182786164635,0.42437689980000126,3.757707659558386,4.959832164854173,2,0.0,0.0,0.0,0.159275,3.333333333333333,0.0,3.0,1.0,2.0629396530463464,2.0984197441175283,2.0456865215817945,2.12411844777469,0.33188364860277697,0.542696286479705,1.4283887067663135,1.4342686592429588
2N_2H_14x0_graphitic,52,0.5479203314882478,0.0,0.8928571428571428,0.8928571428571428,6,0.02863426846648254,0.4358248828500013,2.449215242159329,3.80168773195595,2,0.0,-0.02,0.005,0.159275,3.333333333333333,0.0,3.0,1.0,2.058760824879982,2.1070404246324865,2.0456865215817945,2.12411844777469,0.5205565172846743,0.7363127827472253,1.4199654954076,1.432675100025439
2N_2H_14x0_graphitic,53,0.3977031533007306,0.0,0.8928571428571428,0.8928571428571428,6,0.023775777017624917,0.4234579257500002,2.8358082178132915,4.378733623846177,2,0.0,-0.006,0.023,0.159275,3.333333333333333,0.0,3.0,1.0,2.0748079255933347,2.1044548793480717,2.0456865215817945,2.12411844777469,1.0473050581398042,1.062277780375464,1.4149233572404463,1.432675100025439
2N_2H_14x0_graphitic,54,0.2930834658847487,0.0,0.8928571428571428,0.8928571428571428,6,0.037359124951162816,0.48154715354999933,2.43780537629159,3.8708285617688425,2,0.0,-0.009,0.003,0.159275,3.333333333333333,0.0,3.0,1.0,2.045605869934018,2.116797074519649,2.0456865215817945,2.12411844777469,1.5738491589459738,1.3888262980180905,1.4149233572404463,1.4256812805558172
2N_2H_14x0_graphitic,55,0.6065174565333905,0.0,0.8928571428571428,0.8928571428571428,6,0.028666562686602587,0.3753609379000018,5.1433958606508146,6.683922590692772,2,0.0,-0.002,0.006,0.159275,3.333333333333333,0.0,3.0,1.0,2.0726339517256074,2.09678665273217,2.0456865215817945,2.12411844777469,0.7959889902971641,0.8616952494875162,1.4292387037440935,1.4308222277411522
2N_2H_14x0_graphitic,56,0.5309421145413777,0.0,0.8928571428571428,0.8928571428571428,6,0.05592637671165105,0.4671677026000003,4.280844042565658,5.875729457461223,2,0.0,-0.0,0.0,0.159275,3.333333333333333,0.0,3.0,1.0,2.063324675761171,2.102357123494441,2.0456865215817945,2.12411844777469,1.0409188659901987,1.05275613196356,1.4264714227193844,1.4292387037440935
2N_2H_14x0_graphitic,57,0.5575533896695518,0.0,0.8928571428571428,0.8928571428571428,6,0.02991414778387223,0.3758981861500006,4.935079423138402,6.8088909942795315,2,0.0,0.002,0.003,0.159275,3.0,0.0,3.0,1.0,2.0703486542410725,2.0974035868967866,2.069609971246915,2.1076304169061353,0.5225241224477774,1.2367563490820017,1.4275483894979593,1.4306572609782842
