conf,id,Ead,xV,xN,xH,Z,rmsd,rmaxsd,dminN,dminH,M,chi,q,mu,Eg,CNN,dCNN,CNS,dCNS,aminS,amaxS,aminN,amaxN,adispN,adispH,lmin,lmax
1N_2H_14x0_pyrrolic_SW_B,3,0.5208019187503403,0.0,0.4464285714285714,0.8928571428571428,6,0.2543675709150099,0.4898894605499988,8.815040902970246,6.702099948174324,1,0.0,0.001,0.0,0.822491,3.0,0.0,3.0,1.0,2.0690539232516234,2.111721882532834,1.8138746494831353,2.431246966379382,2.093795982380638,2.0391558164185306,1.4256901655325926,1.433430282246418
2N_2H_14x0_graphitic,0,-0.06592250864276014,0.0,0.8928571428571428,0.8928571428571428,6,0.0817381048124182,0.5053481219000018,2.5123576775919867,1.4817337459740554,2,0.0,-0.003,0.095,0.729036,3.333333333333333,0.0,3.333333333333333,1.0,2.060163993648743,2.1125851758979444,2.0456865215817945,2.12411844777469,2.6202089976151433,2.9370077873115887,1.4039240590132378,1.5132525079301116
2N_2H_14x0_graphitic,1,1.5426543224697784,0.0,0.8928571428571428,0.8928571428571428,7,0.03208691594010376,0.35838054035000155,0.0,1.455958528441347,2,0.0,-0.287,-0.004,0.729036,3.333333333333333,1.0,3.333333333333333,1.0,2.0456865215817945,2.12411844777469,2.0456865215817945,2.12411844777469,nan,1.090977815740796,1.402101705036978,1.5110079600083308
2N_2H_14x0_graphitic,2,0.7946046385271401,0.0,0.8928571428571428,0.8928571428571428,6,0.3993262302208755,0.7425845070000001,4.976701504059577,9.449040942763723,2,0.0,0.0,-0.058,0.729036,3.0,0.0,3.0,1.0,2.0667710340569756,2.0987557194377904,2.069609971246915,2.1076304169061353,1.5735479080399823,1.833176151182407,1.4263631265409318,1.4295156647722262
2N_2H_14x0_graphitic,3,0.8039466421884789,0.0,0.8928571428571428,0.8928571428571428,6,0.028719247614055476,0.3793314933499996,3.7788193391131237,7.707078006642293,2,0.0,0.005,0.044,0.729036,3.0,0.0,3.0,1.0,2.064575771412986,2.1027444434360367,2.069609971246915,2.1076304169061353,2.808765230535736,2.4293479579517188,1.425849630213236,1.436732642980151
3N_2H_14x0_pyridinic,0,-0.24063674377350114,0.4464285714285714,1.345291479820628,0.8968609865470852,7,0.19832461997483386,0.53847814465,0.0,2.6521338040481974,1,0.0,-0.528,0.0,0.953214,2.0,1.0,2.0,1.0,2.117223884794148,4.165961422385439,2.117223884794148,4.165961422385439,nan,2.6106790109356304,1.3525615586211146,1.3570375497096558
3N_2H_14x0_pyridinic,1,0.8600564734846746,0.4464285714285714,1.345291479820628,0.8968609865470852,6,0.1745994816192539,0.3400288331499999,1.3423400726580628,2.941580033109286,1,0.0,0.215,0.0,0.953214,2.0,0.33333333333333304,2.6666666666666665,1.0,2.0759460466911652,2.1086589153233795,2.117223884794148,4.165961422385439,1.034746010387978,2.1467736504388384,1.3525615586211146,1.4575386476117913
3N_2H_14x0_pyridinic,2,0.14560556046829273,0.4464285714285714,1.345291479820628,0.8968609865470852,6,0.39168580240469003,0.7081128847499993,2.4509179250107045,4.339532122100003,1,0.0,-0.05,-0.0,0.953214,2.0,0.0,3.0,1.0,2.070215190204527,2.1057497729163885,2.117229795046616,4.16595551213297,2.564348641379859,3.127312542729496,1.4373916529621786,1.4559354129287352
3N_2H_14x0_pyridinic,3,0.6671095481126181,0.4464285714285714,1.345291479820628,0.8968609865470852,6,0.396117799966817,0.7481551176999996,8.93771691598183,11.328274856550424,1,0.0,-0.002,0.0,0.953214,2.0,0.0,3.0,1.0,2.070568958559498,2.0977316924396705,2.117223884794148,4.165961422385439,2.3964364302482206,2.466321565995118,1.4282453051236876,1.4302903937707951
4N_2H_14x0_pyridinic,0,-1.3550676627156868,0.8928571428571428,1.8018018018018018,0.9009009009009009,7,0.013984509408445369,0.06879893020000116,0.0,3.9358597006576828,2,0.0,-0.417,0.102,0.834851,2.0,1.0,2.0,1.0,2.1051010712488285,4.178084235930758,2.1051010712488285,4.178084235930758,nan,2.3948409380168787,1.3471032101993938,1.356927345270786
4N_2H_14x0_pyridinic,1,1.1098922881719981,0.8928571428571428,1.8018018018018018,0.9009009009009009,6,0.05391051283899936,0.44068926169999934,2.8063975221245845,6.593333897761192,2,0.0,0.019,-0.042,0.834851,2.0,0.0,3.0,1.0,2.076285546564235,2.1063638842691828,2.1051010712488285,4.178084235930758,2.0971879616981783,2.295512493596321,1.4200405848397328,1.4330594717950793
4N_2H_14x0_pyridinic,2,-0.11329871835099131,0.8928571428571428,1.8018018018018018,0.9009009009009009,7,0.16264349983225088,0.29206247660000306,0.0,2.6588160874383027,2,0.0,-0.53,-0.039,0.834851,2.0,1.0,2.0,1.0,2.1046209306304684,4.178564376549118,2.1046209306304684,4.178564376549118,nan,1.5728184805618763,1.3589063684614382,1.3616379993145653
4N_2H_14x0_pyridinic,3,0.7522076844174161,0.8928571428571428,1.8018018018018018,0.9009009009009009,6,0.39746845070056636,0.7680429754999993,8.974688019298538,10.010765929421868,2,0.0,-0.0,0.062,0.834851,2.0,0.0,3.0,1.0,2.075331204663336,2.095676227561304,2.098338659012453,4.184846648167133,2.3974038766183576,2.5766131454997323,1.428731724420605,1.429601456505525
1N_2H_8x8_graphitic,0,0.12982116829669577,0.0,0.4464285714285714,0.8928571428571428,6,0.07165302413222334,0.4586435750999991,2.5256822569835746,1.4873174691381548,1,0.5235987755982988,-0.026,0.0,1.519579,3.333333333333333,0.0,3.333333333333333,1.0,2.064662583203956,2.131592372615364,2.051933136889126,2.136619340490035,0.0237024442345449,0.5745126390111223,1.4005328989359491,1.5234822017041432
1N_2H_8x8_graphitic,1,1.5200601037336219,0.0,0.4464285714285714,0.8928571428571428,7,0.05750572177013192,0.4698572341,0.0,1.4572894720585787,1,0.5235987755982988,-0.271,0.0,1.519579,3.333333333333333,1.0,3.333333333333333,1.0,2.051933136889126,2.136619340490035,2.051933136889126,2.136619340490035,nan,2.543608554678058,1.3948043489900581,1.5085614066105422
1N_2H_8x8_graphitic,2,0.8328303010579344,0.0,0.4464285714285714,0.8928571428571428,6,0.04279138244571112,0.36389242020000134,8.630963682630084,7.255392434079587,1,0.5235987755982988,-0.003,0.0,1.519579,3.333333333333333,0.0,3.0,1.0,2.076320764837687,2.100328378198156,2.051933136889126,2.136619340490035,2.739536495574313,2.8233375050507665,1.4270943929900204,1.4314868230476208
1N_2H_8x8_graphitic,3,0.9307268054794436,0.0,0.4464285714285714,0.8928571428571428,6,0.14260803129855,0.30497885245000145,5.822165405520222,6.935036715281614,1,0.5235987755982988,0.003,-0.0,1.519579,3.333333333333333,0.0,3.0,1.0,2.081281088211584,2.098660486125206,2.051933136889126,2.136619340490035,1.5640348798739983,1.759409885890805,1.4256912059853932,1.4283507600044685
1N_2H_8x8_pyridinic,0,0.05815184813184444,0.4464285714285714,0.4484304932735426,0.8968609865470852,6,0.36231330093611114,0.7160751281000008,1.344113271573269,1.344113271573269,1,0.5235987755982988,0.22,0.0,1.506023,3.0,0.33333333333333304,3.0,1.0,2.0228414672693797,2.13650181597142,2.0189594453640454,2.0663815050925747,2.4994580360896403,2.4994580360896403,1.3728428432222606,1.4128621537161337
1N_2H_8x8_pyridinic,1,1.0980538331773617,0.4464285714285714,0.4484304932735426,0.8968609865470852,6,0.02288039550877037,0.3431564932499991,2.30631348614868,2.30631348614868,1,0.5235987755982988,-0.051,-0.0,1.506023,3.0,0.0,3.0,1.0,2.0324319359532117,2.129501391254796,2.0189594453640454,2.0663815050925747,0.965920214907028,0.965920214907028,1.4078604678055586,1.455402331430491
1N_2H_8x8_pyridinic,2,0.6810493981113956,0.4464285714285714,0.4484304932735426,0.8968609865470852,6,0.3110872247925702,0.6154861371499978,4.213881965583529,4.213881965583529,1,0.5235987755982988,-0.012,-0.0,1.506023,3.0,0.0,3.0,1.0,1.9688592762568913,2.204874257488456,2.0189594453640454,2.0663815050925747,0.8488918499003046,0.8488918499003046,1.4029902781156551,1.439666915460398
1N_2H_8x8_pyridinic,3,0.95601499019455,0.4464285714285714,0.4484304932735426,0.8968609865470852,6,0.048926715073247105,0.25998463354999934,9.280868713591557,9.280868713591557,1,0.5235987755982988,0.002,-0.0,1.506023,3.0,0.0,3.0,1.0,2.0718341068826605,2.1028812715033465,2.0189594453640454,2.0663815050925747,0.9370820652712559,0.9370820652712559,1.4312075021113584,1.4366092976835327
1N_2H_8x8_pyrrolic,0,-1.2679075307666743,0.4464285714285714,0.4484304932735426,0.8968609865470852,6,0.06948572474609817,0.4840505600000009,2.753628472884476,2.753628472884476,1,0.5235987755982988,-0.107,0.0,1.369987,3.0,0.0,2.0,1.0,1.955008124635224,4.328177182544362,2.0406846750841328,2.1920412179128417,1.22124999376161,1.22124999376161,1.422503357906927,1.5031921127309924
1N_2H_8x8_pyrrolic,1,1.073992361152613,0.4464285714285714,0.4484304932735426,0.8968609865470852,6,0.022409837568914667,0.33660050864999924,5.391982550905584,5.391982550905584,1,0.5235987755982988,0.002,0.0,1.369987,3.0,0.0,3.0,1.0,2.0485386463718056,2.1289584970965176,2.0406846750841328,2.1920412179128417,0.8194595383030755,0.8194595383030755,1.4222718329159527,1.4460729425470131
1N_2H_8x8_pyrrolic,2,0.4175943694094682,0.4464285714285714,0.4484304932735426,0.8968609865470852,6,0.03232332115257751,0.35026289220000173,4.889310452580681,4.889310452580681,1,0.5235987755982988,-0.03,-0.0,1.369987,3.0,0.0,3.0,1.0,1.9637687813373972,2.1382827821614923,2.0406846750841328,2.1920412179128417,1.5707718960141805,1.5707718960141805,1.403436106710339,1.4117433659136307
1N_2H_8x8_pyrrolic,3,0.9496467162849969,0.4464285714285714,0.4484304932735426,0.8968609865470852,6,0.3799046778820988,0.7124651645000029,8.740360649304089,8.740360649304089,1,0.5235987755982988,0.002,0.0,1.369987,3.0,0.0,3.0,1.0,2.0815971211030404,2.095005530941526,2.0406846750841328,2.1920412179128417,2.208625826694337,2.208625826694337,1.4269553730765687,1.4293886460984166
1N_2H_8x8_pyrrolic_SW_A,0,-0.0816631175234973,0.0,0.4464285714285714,0.8928571428571428,6,0.0904980567496504,0.3308295698000032,2.38252371393629,1.5156166582312192,1,0.5235987755982988,-0.018,0.0,1.393443,3.333333333333333,0.0,3.333333333333333,1.0,1.781960206707834,2.3636424752084184,1.8993493941812494,1.964225672325487,0.562147232682822,0.9532734318084974,1.3836133180854588,1.5166231459085895
1N_2H_8x8_pyrrolic_SW_A,2,1.1522064589311307,0.0,0.4464285714285714,0.8928571428571428,6,0.018532681335812925,0.31562068384999975,3.106028599461768,2.741630717060043,1,0.5235987755982988,0.006,0.0,1.393443,3.333333333333333,0.0,3.0,1.0,2.0225590455600044,2.1888189760964467,1.8993493941812494,1.964225672325487,0.9087332269426069,1.303216842862481,1.4193950859877755,1.4553489681196168
1N_2H_8x8_pyrrolic_SW_A,3,0.9407628951662961,0.0,0.4464285714285714,0.8928571428571428,6,0.3833372163650233,0.7075686756000019,10.070037147018963,11.31027522215613,1,0.5235987755982988,0.0,-0.0,1.393443,3.333333333333333,0.0,3.0,1.0,2.0806961461931164,2.098936438710091,1.8993493941812494,1.964225672325487,2.3553677556318062,2.4033687553302348,1.4298231539294461,1.4306030023529337
1N_2H_8x8_pyrrolic_SW_B,0,0.17930345568661046,0.0,0.4464285714285714,0.8928571428571428,6,0.0340985269740477,0.39210033690000046,2.4568973165107773,1.4246378463737228,1,0.5235987755982988,-0.009,0.0,1.519512,3.333333333333333,0.0,3.333333333333333,1.0,2.0205526190453,2.1383931137201118,1.8429599354775066,2.1807738132048136,3.0389161784136394,2.5326055760896846,1.396326791831375,1.47069609403436
1N_2H_8x8_pyrrolic_SW_B,1,1.0870418100575288,0.0,0.4464285714285714,0.8928571428571428,6,0.029910124331453704,0.5519196314500006,1.3322751075890367,2.0693475572188684,1,0.5235987755982988,0.195,0.0,1.519512,3.333333333333333,0.33333333333333304,3.0,1.0,1.974710880043289,2.150615754406931,1.8429599354775066,2.1807738132048136,1.026538704511828,0.5320131552682213,1.3329940304908245,1.4278676201091776
1N_2H_8x8_pyrrolic_SW_B,2,0.7104055167282072,0.0,0.4464285714285714,0.8928571428571428,6,0.03528506457669342,0.42154357595000125,2.4382514450584845,2.875145526021938,1,0.5235987755982988,-0.03,0.0,1.519512,3.333333333333333,0.0,3.0,1.0,2.060262405761742,2.114154427903131,1.8429599354775066,2.1807738132048136,2.032594108318684,1.513856069747219,1.4187582881985696,1.4485731084919027
1N_2H_8x8_pyrrolic_SW_B,3,0.9675961788519695,0.0,0.4464285714285714,0.8928571428571428,6,0.16333726595202458,0.32119257390000033,7.19445686588782,6.458025376440089,1,0.5235987755982988,-0.001,0.0,1.519512,3.333333333333333,0.0,3.0,1.0,2.0784080588886296,2.1013768823155514,1.8429599354775066,2.1807738132048136,2.1171604993603865,1.9556084829863019,1.426377704903636,1.429481745812996
2N_2H_8x8_graphitic,0,-0.37211529964986884,0.0,0.8928571428571428,0.8928571428571428,6,0.13854400998820185,0.29882789909999996,1.3960627277308666,1.460228382510928,2,0.5235987755982988,0.134,-0.008,0.740967,3.0,0.33333333333333304,3.333333333333333,1.0,2.0732890051700834,2.116363860638618,2.072217072684907,2.1198768287943515,2.6324116218799825,1.557021870294479,1.390426026288396,1.5284862874694338
2N_2H_8x8_graphitic,1,1.5449157384146766,0.0,0.8928571428571428,0.8928571428571428,7,0.052212720193266456,0.2825832567000006,0.0,1.4668718561163097,2,0.5235987755982988,-0.283,0.006,0.740967,3.333333333333333,1.0,3.333333333333333,1.0,2.0571169703338366,2.134327409874749,2.0571169703338366,2.134327409874749,nan,2.5491307296109507,1.397696315623059,1.5073164539043462
2N_2H_8x8_graphitic,2,0.6179893463093784,0.0,0.8928571428571428,0.8928571428571428,6,0.028862973586503003,0.3656722187999999,4.975113105140588,7.691029250003679,2,0.5235987755982988,0.001,0.0,0.740967,3.0,0.0,3.0,1.0,2.0757566619787955,2.1000897933254685,2.072217072684907,2.1198768287943515,1.0341824778104167,1.0357568499237857,1.4289897548834953,1.4301449718678567
2N_2H_8x8_graphitic,3,0.6722994071210642,0.0,0.8928571428571428,0.8928571428571428,6,0.30009026294909785,0.5744837914000005,7.502019716173631,9.428396600696548,2,0.5235987755982988,-0.003,0.015,0.740967,3.0,0.0,3.0,1.0,2.079737735263102,2.0956746287487893,2.072217072684907,2.1198768287943515,2.117555147107021,1.8677256440632373,1.427484743960306,1.4307666140168327
