Ead,cV,cN,cH,Z,rmsd,rmaxsd,dminNS,daveNS,dminHS,daveHS,mult,chir,q,mu,Egap,cnN,dcnN,cnS,dcnS,aminS,amaxS,aminN,amaxN,adispN,adispH
   1.028,   0.000,   0.446,   0.893,   6,   0.110,   0.259,   8.113,     nan,   8.261,     nan,   1,   0.524,   0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.060,   2.103,   1.899,   1.964,   2.956,   2.985
   1.000,   0.000,   0.446,   0.893,   6,   0.130,   0.257,   6.827,     nan,   8.032,     nan,   1,   0.524,  -0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.065,   2.102,   1.899,   1.964,   3.003,   3.051
   1.000,   0.000,   0.446,   0.893,   6,   0.073,   0.305,   6.825,     nan,   8.032,     nan,   1,   0.524,  -0.000,   0.000,   0.775,   3,   0,   3,   1,   2.065,   2.102,   1.899,   1.964,   3.003,   3.051
   1.077,   0.000,   0.446,   0.893,   6,   0.023,   0.403,   5.737,     nan,   6.940,     nan,   1,   0.524,   0.001,   0.000,   0.775,   3,   0,   3,   1,   2.055,   2.108,   1.899,   1.964,   2.875,   2.931
   0.922,   0.000,   0.446,   0.893,   6,   0.026,   0.342,   6.160,     nan,   7.351,     nan,   1,   0.524,  -0.003,   0.000,   0.775,   3,   0,   3,   1,   2.073,   2.100,   1.899,   1.964,   2.682,   2.741
   1.016,   0.000,   0.446,   0.893,   6,   0.026,   0.340,   7.556,     nan,   8.764,     nan,   1,   0.524,   0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.080,   2.093,   1.899,   1.964,   2.680,   2.723
   0.970,   0.000,   0.446,   0.893,   6,   0.167,   0.329,   6.346,     nan,   7.467,     nan,   1,   0.524,  -0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.075,   2.106,   1.899,   1.964,   2.326,   2.419
   1.002,   0.000,   0.446,   0.893,   6,   0.309,   0.583,   7.701,     nan,   8.881,     nan,   1,   0.524,   0.001,   0.000,   0.775,   3,   0,   3,   1,   2.081,   2.094,   1.899,   1.964,   2.391,   2.457
   1.006,   0.000,   0.446,   0.893,   6,   0.423,   0.759,   8.704,     nan,   9.896,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.078,   2.101,   1.899,   1.964,   2.294,   2.359
   0.960,   0.000,   0.446,   0.893,   6,   0.375,   0.692,   8.583,     nan,   9.704,     nan,   1,   0.524,   0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.080,   2.100,   1.899,   1.964,   2.136,   2.220
   1.006,   0.000,   0.446,   0.893,   6,   0.281,   0.522,   8.732,     nan,   9.912,     nan,   1,   0.524,   0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.078,   2.102,   1.899,   1.964,   2.294,   2.359
   1.002,   0.000,   0.446,   0.893,   6,   0.058,   0.252,   7.720,     nan,   8.888,     nan,   1,   0.524,   0.001,   0.000,   0.775,   3,   0,   3,   1,   2.081,   2.094,   1.899,   1.964,   2.391,   2.457
   0.949,   0.000,   0.446,   0.893,   6,   0.025,   0.316,   8.253,     nan,   9.457,     nan,   1,   0.524,  -0.001,   0.000,   0.775,   3,   0,   3,   1,   2.079,   2.101,   1.899,   1.964,   2.546,   2.593
   0.919,   0.000,   0.446,   0.893,   6,   0.023,   0.363,   5.465,     nan,   6.595,     nan,   1,   0.524,   0.004,   0.000,   0.775,   3,   0,   3,   1,   2.077,   2.092,   1.899,   1.964,   2.480,   2.572
   0.922,   0.000,   0.446,   0.893,   6,   0.025,   0.394,   6.169,     nan,   7.351,     nan,   1,   0.524,  -0.003,   0.000,   0.775,   3,   0,   3,   1,   2.073,   2.100,   1.899,   1.964,   2.682,   2.741
   1.077,   0.000,   0.446,   0.893,   6,   0.115,   0.237,   5.742,     nan,   6.940,     nan,   1,   0.524,   0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.055,   2.108,   1.899,   1.964,   2.875,   2.931
   0.776,   0.000,   0.446,   0.893,   6,   0.153,   0.303,   4.437,     nan,   5.638,     nan,   1,   0.524,   0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.039,   2.111,   1.899,   1.964,   2.910,   3.013
   0.776,   0.000,   0.446,   0.893,   6,   0.091,   0.235,   4.434,     nan,   5.638,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.039,   2.111,   1.899,   1.964,   2.909,   3.013
   0.689,   0.000,   0.446,   0.893,   6,   0.022,   0.384,   3.455,     nan,   4.626,     nan,   1,   0.524,   0.009,  -0.000,   0.775,   3,   0,   3,   1,   2.022,   2.159,   1.899,   1.964,   2.683,   2.821
   1.068,   0.000,   0.446,   0.893,   6,   0.019,   0.314,   4.073,     nan,   5.169,     nan,   1,   0.524,  -0.006,  -0.000,   0.775,   3,   0,   3,   1,   2.050,   2.121,   1.899,   1.964,   2.421,   2.560
   0.919,   0.000,   0.446,   0.893,   6,   0.023,   0.331,   5.452,     nan,   6.594,     nan,   1,   0.524,   0.004,   0.000,   0.775,   3,   0,   3,   1,   2.077,   2.092,   1.899,   1.964,   2.480,   2.572
   0.984,   0.000,   0.446,   0.893,   6,   0.132,   0.267,   4.931,     nan,   5.805,     nan,   1,   0.524,   0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.074,   2.097,   1.899,   1.964,   1.956,   2.135
   0.931,   0.000,   0.446,   0.893,   6,   0.289,   0.546,   6.121,     nan,   7.139,     nan,   1,   0.524,   0.001,   0.000,   0.775,   3,   0,   3,   1,   2.073,   2.105,   1.899,   1.964,   2.109,   2.234
   1.015,   0.000,   0.446,   0.893,   6,   0.410,   0.736,   7.347,     nan,   8.372,     nan,   1,   0.524,  -0.000,   0.000,   0.775,   3,   0,   3,   1,   2.082,   2.094,   1.899,   1.964,   2.026,   2.139
   1.013,   0.000,   0.446,   0.893,   6,   0.363,   0.673,   7.626,     nan,   8.523,     nan,   1,   0.524,  -0.000,   0.000,   0.775,   3,   0,   3,   1,   2.078,   2.097,   1.899,   1.964,   1.833,   1.967
   1.015,   0.000,   0.446,   0.893,   6,   0.266,   0.499,   7.378,     nan,   8.391,     nan,   1,   0.524,  -0.000,   0.000,   0.775,   3,   0,   3,   1,   2.082,   2.094,   1.899,   1.964,   2.026,   2.139
   0.931,   0.000,   0.446,   0.893,   6,   0.040,   0.283,   6.143,     nan,   7.147,     nan,   1,   0.524,   0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.073,   2.105,   1.899,   1.964,   2.109,   2.234
   0.970,   0.000,   0.446,   0.893,   6,   0.021,   0.301,   6.363,     nan,   7.471,     nan,   1,   0.524,  -0.001,   0.000,   0.775,   3,   0,   3,   1,   2.075,   2.106,   1.899,   1.964,   2.327,   2.419
   0.891,   0.000,   0.446,   0.893,   6,   0.027,   0.385,   3.721,     nan,   4.624,     nan,   1,   0.524,   0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.062,   2.126,   1.899,   1.964,   2.085,   2.295
   1.067,   0.000,   0.446,   0.893,   6,   0.019,   0.366,   4.086,     nan,   5.170,     nan,   1,   0.524,  -0.006,   0.000,   0.775,   3,   0,   3,   1,   2.050,   2.121,   1.899,   1.964,   2.421,   2.560
   0.689,   0.000,   0.446,   0.893,   6,   0.130,   0.265,   3.463,     nan,   4.626,     nan,   1,   0.524,   0.009,  -0.000,   0.775,   3,   0,   3,   1,   2.022,   2.159,   1.899,   1.964,   2.684,   2.821
   0.977,   0.000,   0.446,   0.893,   6,   0.135,   0.274,   2.123,     nan,   3.299,     nan,   1,   0.524,  -0.031,   0.000,   0.775,   3,   0,   3,   1,   1.898,   2.166,   1.899,   1.964,   2.688,   2.925
   0.978,   0.000,   0.446,   0.893,   6,   0.067,   0.273,   2.116,     nan,   3.299,     nan,   1,   0.524,  -0.031,   0.000,   0.775,   3,   0,   3,   1,   1.898,   2.166,   1.899,   1.964,   2.688,   2.925
   0.338,   0.000,   0.446,   0.893,   6,   0.049,   0.443,   1.358,     nan,   2.331,     nan,   1,   0.524,   0.105,  -0.000,   0.775,   3,   0,   3,   1,   1.864,   2.252,   1.899,   1.964,   2.160,   2.580
   0.888,   0.000,   0.446,   0.893,   6,   0.044,   0.424,   2.540,     nan,   3.231,     nan,   1,   0.524,  -0.005,   0.000,   0.775,   3,   0,   3,   1,   1.995,   2.165,   1.899,   1.964,   1.806,   2.167
   0.889,   0.000,   0.446,   0.893,   6,   0.031,   0.329,   3.705,     nan,   4.624,     nan,   1,   0.524,   0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.062,   2.126,   1.899,   1.964,   2.085,   2.295
   1.042,   0.000,   0.446,   0.893,   6,   0.091,   0.291,   4.549,     nan,   4.900,     nan,   1,   0.524,   0.002,   0.000,   0.775,   3,   0,   3,   1,   2.082,   2.094,   1.899,   1.964,   1.418,   1.685
   0.932,   0.000,   0.446,   0.893,   6,   0.253,   0.489,   5.262,     nan,   5.927,     nan,   1,   0.524,  -0.003,  -0.000,   0.775,   3,   0,   3,   1,   2.082,   2.101,   1.899,   1.964,   1.683,   1.890
   0.993,   0.000,   0.446,   0.893,   6,   0.390,   0.706,   6.670,     nan,   7.389,     nan,   1,   0.524,   0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.083,   2.095,   1.899,   1.964,   1.662,   1.833
   0.894,   0.000,   0.446,   0.893,   6,   0.353,   0.660,   7.421,     nan,   7.975,     nan,   1,   0.524,  -0.001,   0.000,   0.775,   3,   0,   3,   1,   2.085,   2.093,   1.899,   1.964,   1.471,   1.646
   0.993,   0.000,   0.446,   0.893,   6,   0.244,   0.465,   6.703,     nan,   7.409,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.083,   2.095,   1.899,   1.964,   1.662,   1.833
   0.931,   0.000,   0.446,   0.893,   6,   0.032,   0.339,   5.284,     nan,   5.934,     nan,   1,   0.524,  -0.003,   0.000,   0.775,   3,   0,   3,   1,   2.082,   2.101,   1.899,   1.964,   1.683,   1.890
   0.984,   0.000,   0.446,   0.893,   6,   0.025,   0.322,   4.951,     nan,   5.809,     nan,   1,   0.524,   0.001,   0.000,   0.775,   3,   0,   3,   1,   2.074,   2.097,   1.899,   1.964,   1.956,   2.135
   0.751,   0.000,   0.446,   0.893,   6,   0.020,   0.346,   3.182,     nan,   3.399,     nan,   1,   0.524,  -0.003,  -0.000,   0.775,   3,   0,   3,   1,   2.053,   2.138,   1.899,   1.964,   1.357,   1.732
   0.887,   0.000,   0.446,   0.893,   6,   0.044,   0.485,   2.552,     nan,   3.225,     nan,   1,   0.524,  -0.005,   0.000,   0.775,   3,   0,   3,   1,   1.995,   2.165,   1.899,   1.964,   1.806,   2.167
   0.338,   0.000,   0.446,   0.893,   6,   0.045,   0.485,   1.367,     nan,   2.326,     nan,   1,   0.524,   0.105,   0.000,   0.775,   3,   0,   3,   1,   1.865,   2.252,   1.899,   1.964,   2.160,   2.580
   0.020,   0.000,   0.446,   0.893,   6,   0.055,   0.382,   2.374,     nan,   1.517,     nan,   1,   0.524,  -0.019,   0.000,   0.775,   3,   0,   3,   1,   1.782,   2.364,   1.899,   1.964,   0.562,   0.953
   1.216,   0.000,   0.446,   0.893,   6,   0.019,   0.316,   3.106,     nan,   2.742,     nan,   1,   0.524,   0.005,   0.000,   0.775,   3,   0,   3,   1,   2.023,   2.189,   1.899,   1.964,   0.909,   1.303
   0.751,   0.000,   0.446,   0.893,   6,   0.021,   0.291,   3.170,     nan,   3.405,     nan,   1,   0.524,  -0.003,   0.000,   0.775,   3,   0,   3,   1,   2.053,   2.138,   1.899,   1.964,   1.357,   1.732
   1.042,   0.000,   0.446,   0.893,   6,   0.122,   0.252,   5.534,     nan,   5.294,     nan,   1,   0.524,  -0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.084,   2.098,   1.899,   1.964,   0.953,   1.183
   0.902,   0.000,   0.446,   0.893,   6,   0.247,   0.476,   5.556,     nan,   5.687,     nan,   1,   0.524,  -0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.082,   2.095,   1.899,   1.964,   1.206,   1.441
   0.995,   0.000,   0.446,   0.893,   6,   0.386,   0.702,   6.907,     nan,   7.200,     nan,   1,   0.524,  -0.000,   0.000,   0.775,   3,   0,   3,   1,   2.084,   2.094,   1.899,   1.964,   1.271,   1.465
   1.020,   0.000,   0.446,   0.893,   6,   0.362,   0.675,   8.041,     nan,   8.199,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.081,   2.094,   1.899,   1.964,   1.133,   1.308
   0.990,   0.000,   0.446,   0.893,   6,   0.241,   0.460,   6.939,     nan,   7.221,     nan,   1,   0.524,  -0.000,   0.000,   0.775,   3,   0,   3,   1,   2.084,   2.094,   1.899,   1.964,   1.271,   1.465
   0.902,   0.000,   0.446,   0.893,   6,   0.028,   0.337,   5.577,     nan,   5.694,     nan,   1,   0.524,  -0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.082,   2.095,   1.899,   1.964,   1.206,   1.441
   1.036,   0.000,   0.446,   0.893,   6,   0.047,   0.413,   4.566,     nan,   4.901,     nan,   1,   0.524,   0.002,   0.000,   0.775,   3,   0,   3,   1,   2.082,   2.094,   1.899,   1.964,   1.418,   1.685
   0.925,   0.000,   0.446,   0.893,   6,   0.025,   0.371,   4.503,     nan,   3.972,     nan,   1,   0.524,  -0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.052,   2.119,   1.899,   1.964,   0.792,   1.050
   1.216,   0.000,   0.446,   0.893,   6,   0.019,   0.375,   3.117,     nan,   2.737,     nan,   1,   0.524,   0.005,  -0.000,   0.775,   3,   0,   3,   1,   2.022,   2.189,   1.899,   1.964,   0.909,   1.303
   0.019,   0.000,   0.446,   0.893,   6,   0.090,   0.331,   2.383,     nan,   1.516,     nan,   1,   0.524,  -0.019,   0.000,   0.775,   3,   0,   3,   1,   1.782,   2.364,   1.899,   1.964,   0.562,   0.953
   0.631,   0.000,   0.446,   0.893,   6,   0.178,   0.359,   3.413,     nan,   2.256,     nan,   1,   0.524,  -0.011,   0.000,   0.775,   3,   0,   3,   1,   1.936,   2.164,   1.899,   1.964,   0.309,   0.325
   0.631,   0.000,   0.446,   0.893,   6,   0.112,   0.261,   3.408,     nan,   2.255,     nan,   1,   0.524,  -0.011,   0.000,   0.775,   3,   0,   3,   1,   1.936,   2.164,   1.899,   1.964,   0.309,   0.325
   0.844,   0.000,   0.446,   0.893,   6,   0.022,   0.385,   4.710,     nan,   3.614,     nan,   1,   0.524,   0.004,   0.000,   0.775,   3,   0,   3,   1,   2.036,   2.148,   1.899,   1.964,   0.333,   0.412
   1.061,   0.000,   0.446,   0.893,   6,   0.019,   0.309,   5.149,     nan,   4.300,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.050,   2.126,   1.899,   1.964,   0.548,   0.717
   0.925,   0.000,   0.446,   0.893,   6,   0.026,   0.320,   4.491,     nan,   3.973,     nan,   1,   0.524,  -0.000,   0.000,   0.775,   3,   0,   3,   1,   2.052,   2.119,   1.899,   1.964,   0.792,   1.050
   1.028,   0.000,   0.446,   0.893,   6,   0.164,   0.324,   7.303,     nan,   6.698,     nan,   1,   0.524,  -0.001,   0.000,   0.775,   3,   0,   3,   1,   2.071,   2.108,   1.899,   1.964,   0.679,   0.830
   0.980,   0.000,   0.446,   0.893,   6,   0.282,   0.533,   6.862,     nan,   6.531,     nan,   1,   0.524,   0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.072,   2.105,   1.899,   1.964,   0.858,   1.042
   1.017,   0.000,   0.446,   0.893,   6,   0.403,   0.729,   7.980,     nan,   7.867,     nan,   1,   0.524,  -0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.083,   2.093,   1.899,   1.964,   0.956,   1.125
   0.955,   0.000,   0.446,   0.893,   6,   0.371,   0.689,   9.314,     nan,   9.131,     nan,   1,   0.524,   0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.080,   2.100,   1.899,   1.964,   0.876,   1.023
   1.017,   0.000,   0.446,   0.893,   6,   0.259,   0.490,   8.008,     nan,   7.886,     nan,   1,   0.524,  -0.000,   0.000,   0.775,   3,   0,   3,   1,   2.083,   2.093,   1.899,   1.964,   0.956,   1.125
   0.982,   0.000,   0.446,   0.893,   6,   0.033,   0.303,   6.880,     nan,   6.539,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.072,   2.105,   1.899,   1.964,   0.858,   1.042
   1.042,   0.000,   0.446,   0.893,   6,   0.028,   0.337,   5.550,     nan,   5.297,     nan,   1,   0.524,  -0.000,   0.000,   0.775,   3,   0,   3,   1,   2.084,   2.098,   1.899,   1.964,   0.953,   1.183
   0.888,   0.000,   0.446,   0.893,   6,   0.022,   0.355,   6.561,     nan,   5.714,     nan,   1,   0.524,   0.002,   0.000,   0.775,   3,   0,   3,   1,   2.080,   2.091,   1.899,   1.964,   0.534,   0.671
   1.061,   0.000,   0.446,   0.893,   6,   0.019,   0.366,   5.159,     nan,   4.300,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.050,   2.126,   1.899,   1.964,   0.548,   0.717
   0.844,   0.000,   0.446,   0.893,   6,   0.134,   0.273,   4.716,     nan,   3.614,     nan,   1,   0.524,   0.004,  -0.000,   0.775,   3,   0,   3,   1,   2.036,   2.148,   1.899,   1.964,   0.333,   0.412
   0.767,   0.000,   0.446,   0.893,   6,   0.158,   0.307,   5.766,     nan,   4.576,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.048,   2.105,   1.899,   1.964,   0.178,   0.158
   0.768,   0.000,   0.446,   0.893,   6,   0.097,   0.248,   5.763,     nan,   4.576,     nan,   1,   0.524,   0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.048,   2.105,   1.899,   1.964,   0.178,   0.158
   1.066,   0.000,   0.446,   0.893,   6,   0.023,   0.405,   7.046,     nan,   5.893,     nan,   1,   0.524,   0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.057,   2.108,   1.899,   1.964,   0.216,   0.248
   0.847,   0.000,   0.446,   0.893,   6,   0.027,   0.342,   7.385,     nan,   6.373,     nan,   1,   0.524,  -0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.072,   2.095,   1.899,   1.964,   0.379,   0.466
   0.888,   0.000,   0.446,   0.893,   6,   0.022,   0.327,   6.551,     nan,   5.713,     nan,   1,   0.524,   0.002,   0.000,   0.775,   3,   0,   3,   1,   2.080,   2.090,   1.899,   1.964,   0.535,   0.671
   0.978,   0.000,   0.446,   0.893,   6,   0.173,   0.341,   9.363,     nan,   8.560,     nan,   1,   0.524,  -0.001,   0.000,   0.775,   3,   0,   3,   1,   2.078,   2.102,   1.899,   1.964,   0.515,   0.615
   0.982,   0.000,   0.446,   0.893,   6,   0.305,   0.578,   8.702,     nan,   8.086,     nan,   1,   0.524,   0.001,   0.000,   0.775,   3,   0,   3,   1,   2.080,   2.094,   1.899,   1.964,   0.643,   0.771
   1.010,   0.000,   0.446,   0.893,   6,   0.419,   0.755,   9.601,     nan,   9.190,     nan,   1,   0.524,   0.000,  -0.000,   0.775,   3,   0,   3,   1,   2.077,   2.102,   1.899,   1.964,   0.739,   0.869
   0.992,   0.000,   0.446,   0.893,   6,   0.383,   0.708,  11.008,     nan,  10.576,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.081,   2.099,   1.899,   1.964,   0.697,   0.811
   1.010,   0.000,   0.446,   0.893,   6,   0.278,   0.520,   9.626,     nan,   9.208,     nan,   1,   0.524,   0.000,   0.000,   0.775,   3,   0,   3,   1,   2.077,   2.102,   1.899,   1.964,   0.739,   0.869
   0.982,   0.000,   0.446,   0.893,   6,   0.055,   0.258,   8.717,     nan,   8.094,     nan,   1,   0.524,   0.001,  -0.000,   0.775,   3,   0,   3,   1,   2.080,   2.094,   1.899,   1.964,   0.643,   0.771
   1.028,   0.000,   0.446,   0.893,   6,   0.021,   0.305,   7.318,     nan,   6.703,     nan,   1,   0.524,  -0.001,   0.000,   0.775,   3,   0,   3,   1,   2.071,   2.108,   1.899,   1.964,   0.678,   0.830
   1.028,   0.000,   0.446,   0.893,   6,   0.025,   0.361,   8.779,     nan,   7.795,     nan,   1,   0.524,   0.001,   0.000,   0.775,   3,   0,   3,   1,   2.081,   2.093,   1.899,   1.964,   0.394,   0.475
   0.847,   0.000,   0.446,   0.893,   6,   0.027,   0.392,   7.392,     nan,   6.373,     nan,   1,   0.524,  -0.001,   0.000,   0.775,   3,   0,   3,   1,   2.072,   2.095,   1.899,   1.964,   0.379,   0.466
   1.066,   0.000,   0.446,   0.893,   6,   0.116,   0.234,   7.049,     nan,   5.893,     nan,   1,   0.524,   0.001,   0.000,   0.775,   3,   0,   3,   1,   2.057,   2.108,   1.899,   1.964,   0.216,   0.248
   1.053,   0.000,   0.446,   0.893,   6,   0.021,   0.439,   8.485,     nan,   7.225,     nan,   1,   0.524,   0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.064,   2.103,   1.843,   2.181,   3.080,   3.067
   1.043,   0.000,   0.446,   0.893,   6,   0.024,   0.431,   8.695,     nan,   7.383,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.066,   2.101,   1.843,   2.181,   2.917,   2.926
   1.062,   0.000,   0.446,   0.893,   6,   0.024,   0.404,   7.745,     nan,   6.436,     nan,   1,   0.524,   0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.058,   2.103,   1.843,   2.181,   2.792,   2.777
   0.835,   0.000,   0.446,   0.893,   6,   0.028,   0.341,   8.358,     nan,   7.119,     nan,   1,   0.524,  -0.004,   0.000,   0.887,   3,   0,   3,   1,   2.078,   2.098,   1.843,   2.181,   2.637,   2.587
   1.064,   0.000,   0.446,   0.893,   6,   0.026,   0.341,   9.783,     nan,   8.562,     nan,   1,   0.524,   0.002,   0.000,   0.887,   3,   0,   3,   1,   2.082,   2.092,   1.843,   2.181,   2.640,   2.595
   0.927,   0.000,   0.446,   0.893,   6,   0.179,   0.351,   8.722,     nan,   7.734,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.079,   2.101,   1.843,   2.181,   2.368,   2.265
   0.986,   0.000,   0.446,   0.893,   6,   0.314,   0.594,  10.120,     nan,   9.121,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.083,   2.095,   1.843,   2.181,   2.414,   2.328
   0.975,   0.000,   0.446,   0.893,   6,   0.383,   0.708,   9.021,     nan,   9.041,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.079,   2.100,   1.843,   2.181,   2.339,   2.169
   0.996,   0.000,   0.446,   0.893,   6,   0.286,   0.534,   9.409,     nan,   9.155,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.078,   2.103,   1.843,   2.181,   2.482,   2.325
   0.974,   0.000,   0.446,   0.893,   6,   0.064,   0.246,   8.552,     nan,   8.050,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.082,   2.094,   1.843,   2.181,   2.601,   2.437
   0.967,   0.000,   0.446,   0.893,   6,   0.023,   0.314,   9.306,     nan,   8.579,     nan,   1,   0.524,  -0.000,  -0.000,   0.887,   3,   0,   3,   1,   2.078,   2.102,   1.843,   2.181,   2.731,   2.592
   0.960,   0.000,   0.446,   0.893,   6,   0.026,   0.365,   6.474,     nan,   5.676,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.078,   2.091,   1.843,   2.181,   2.774,   2.577
   0.899,   0.000,   0.446,   0.893,   6,   0.039,   0.433,   7.443,     nan,   6.440,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.079,   2.093,   1.843,   2.181,   2.921,   2.772
   1.069,   0.000,   0.446,   0.893,   6,   0.021,   0.435,   7.264,     nan,   6.067,     nan,   1,   0.524,  -0.000,   0.000,   0.887,   3,   0,   3,   1,   2.058,   2.106,   1.843,   2.181,   3.114,   2.985
   1.006,   0.000,   0.446,   0.893,   6,   0.031,   0.467,   6.081,     nan,   4.814,     nan,   1,   0.524,  -0.001,  -0.000,   0.887,   3,   0,   3,   1,   2.066,   2.101,   1.843,   2.181,   3.055,   3.030
   0.883,   0.000,   0.446,   0.893,   6,   0.025,   0.433,   6.371,     nan,   5.048,     nan,   1,   0.524,  -0.004,   0.000,   0.887,   3,   0,   3,   1,   2.071,   2.097,   1.843,   2.181,   2.831,   2.825
   1.108,   0.000,   0.446,   0.893,   6,   0.023,   0.380,   5.537,     nan,   4.254,     nan,   1,   0.524,   0.004,  -0.000,   0.887,   3,   0,   3,   1,   2.058,   2.107,   1.843,   2.181,   2.640,   2.576
   0.854,   0.000,   0.446,   0.893,   6,   0.022,   0.328,   6.330,     nan,   5.195,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.076,   2.091,   1.843,   2.181,   2.448,   2.337
   1.041,   0.000,   0.446,   0.893,   6,   0.025,   0.346,   7.738,     nan,   6.603,     nan,   1,   0.524,   0.000,  -0.000,   0.887,   3,   0,   3,   1,   2.083,   2.095,   1.843,   2.181,   2.485,   2.397
   0.988,   0.000,   0.446,   0.893,   6,   0.163,   0.321,   7.194,     nan,   6.458,     nan,   1,   0.524,  -0.000,   0.000,   0.887,   3,   0,   3,   1,   2.078,   2.101,   1.843,   2.181,   2.117,   1.956
   1.038,   0.000,   0.446,   0.893,   6,   0.304,   0.575,   8.498,     nan,   7.693,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.082,   2.095,   1.843,   2.181,   2.209,   2.079
   0.994,   0.000,   0.446,   0.893,   6,   0.369,   0.686,   7.574,     nan,   7.990,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.081,   2.100,   1.843,   2.181,   2.089,   1.888
   1.018,   0.000,   0.446,   0.893,   6,   0.276,   0.519,   7.647,     nan,   7.739,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.076,   2.103,   1.843,   2.181,   2.276,   2.076
   1.019,   0.000,   0.446,   0.893,   6,   0.054,   0.269,   6.560,     nan,   6.388,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.080,   2.096,   1.843,   2.181,   2.405,   2.178
   0.974,   0.000,   0.446,   0.893,   6,   0.026,   0.325,   7.116,     nan,   6.615,     nan,   1,   0.524,  -0.000,   0.000,   0.887,   3,   0,   3,   1,   2.077,   2.104,   1.843,   2.181,   2.592,   2.394
   0.996,   0.000,   0.446,   0.893,   6,   0.037,   0.412,   4.245,     nan,   3.788,     nan,   1,   0.524,   0.000,   0.000,   0.887,   3,   0,   3,   1,   2.075,   2.104,   1.843,   2.181,   2.575,   2.232
   1.031,   0.000,   0.446,   0.893,   6,   0.023,   0.378,   5.074,     nan,   4.225,     nan,   1,   0.524,  -0.001,   0.000,   0.887,   3,   0,   3,   1,   2.082,   2.095,   1.843,   2.181,   2.820,   2.569
   1.111,   0.000,   0.446,   0.893,   6,   0.024,   0.436,   4.846,     nan,   3.677,     nan,   1,   0.524,   0.001,   0.000,   0.887,   3,   0,   3,   1,   2.062,   2.103,   1.843,   2.181,   3.103,   2.892
   0.892,   0.000,   0.446,   0.893,   6,   0.034,   0.406,   3.684,     nan,   2.400,     nan,   1,   0.524,  -0.008,  -0.000,   0.887,   3,   0,   3,   1,   2.043,   2.125,   1.843,   2.181,   2.988,   2.978
